0.408831949318768,443.078373742571,0.0491410736230236,0.510846691283496,0.0255,0.116516249396822,0.00668535571164651,249.120154392701,6.06226403047957,2.29061487252955,0.0076346666767638,10276.1281390122
0.332585099412303,1372.58968144846,0.00100089675896109,0.566472435155042,0.0255,0.10284329004219,0.00279587876463802,55.7119187655233,4.02386140907308,2.32174095930421,0.00282055758865744,31.2828141838767
0.474410610091094,1462.32042723695,0.0935578614257196,0.516034547049826,0.0255,0.176336465395426,0.0134617756557611,1.01321795302567,3.83148268116208,5.01129562535041,0.0147056366523642,46398.6409087316
0.331343508491186,165.916680427046,0.09153431358806,0.532110282784837,0.0255,0.301673218243087,0.0146568861802447,62.2235989983147,1.10574063681867,0.753637016639901,0.00715320169788243,20518.1565953953
0.289018698427499,492.713783312346,0.0780883761599783,0.372055729619301,0.0255,0.0500000000147974,0.0132864460094975,354.495253411076,6.52521214902305,7.4817387422695,0.00681536394810511,3402636.86915754
0.482887124205442,2054.24852733257,0.053312054495386,0.391818206453683,0.0255,0.59992911618669,0.0340433480479297,22.8787882723227,4.72175603740922,2.98167765528549,0.0438066340488003,49384.2164698189
0.418249388494653,235.052477167667,0.00404632556679977,0.660863748075606,0.0255,0.496345421197923,0.0715523492926272,714.937302554515,4.50375041784735,7.52598867188184,0.0706018538865936,2270394.94410872
0.33369872519069,145.655587240525,0.0160015473780361,0.298820173676355,0.0255,0.19015793169639,0.00853476367273508,46.0856771469884,6.27324616773311,2.12477268589275,0.00940803919078247,1784.53682327056
0.649503952457202,2235.60800581536,0.0987809029262759,0.030641844645884,0.0255,0.599999999999969,0.0499776694075297,1.00000009443259,3.23589449067622,8.19746129816892,0.0527702309496927,29399.4159744152
0.567734781914138,2303.45147017582,0.0506358529878776,0.19814807437603,0.0255,0.269566476596972,0.0142950558973463,6.85913417996913,3.64335599061849,5.36887712084933,0.0156004315548866,48429.8273515729
0.626881717185892,5020.34120380784,0.0759235165089548,0.0319923109721037,0.0255,0.599999193790143,0.0330817693808588,1.00000000922579,2.63285877098495,6.95234584928439,0.0402030976956037,151619.374604586
0.602350830693461,181.029636869611,0.00100000060021923,0.0102430817215808,0.0255,0.134907635286309,0.00177975889297247,1.65379921531389,0.750000000508486,2.12303039253714,0.000893915185933515,96.4216212596907
0.642244180248969,108.861066459212,0.0994521678760669,0.886629156315418,0.0255,0.166862487255738,0.00525980265676229,38.5139241965768,28,0.777667650143648,0.00535078648908097,223.419718729603
0.445473896822406,1991.80555110128,0.0167031844332323,0.238125885032683,0.0255,0.252232562074928,0.00877096013354862,61.3042958573194,4.43783783491622,3.64830427679431,0.00933242094163664,615.160534556596
0.375837435260733,149.145077365854,0.0403226890241541,0.334855515389118,0.0255,0.10894842639478,0.00631387589497896,1.93965409744641,2.93533319198357,3.16104519039796,0.0074123557555509,482412.226514816
