0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00382493284407,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01209464295572,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02553694133196,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02717280554468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04501348574084,0,0,0
0,0,1,0,1.00340531377298,0,0,0,0,0,0,0,0,0,1.08027032675138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07173192438639,0,0,0
0,0,1.00347107785788,0,1.01032070081353,0,0,0,0,0,0,0,0,0,1.15842004748482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10700065951825,0,0,0
0,0,1.01041874853589,0,1.02092605969873,0,0,0,0,0,0,0,0,0,1.26109186854367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15237664401869,0,0,0
0,0,1.0209072011124,0,1.03548084811678,0,0,0,0,0,0,0,0,0,1.39059107245406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22186750305695,0,0,0
0,0,1.0350594124592,0,1.05445640436686,0,0,0,0,0,0,0,0,0,1.5480493668778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32105190738501,0,0,0
0,0,1.05324294045877,0,1.07835797890316,0,0,0,0,0,0,0,0,0,1.73494129208288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45635236753909,0,0,0
0,0,1.07578889627652,0,1.10780829112039,0,0,0,0,0,0,0,0,0,1.95390518825678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64338453737374,0,0,0
0,0,1.10310464172245,0,1.14334274390092,0,0,0,0,0,0,0,0,0,2.2073781533816,0,0,0,0,0,0,0,1.00382019860273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89213255824789,0,0,0
0,0,1.13550045341006,0,1.18578225244861,0,0,0,0,0,0,0,0,0,2.49820978894519,0,0,0,0,0,0,0,1.01170746043739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21427303050066,0,0,0
0,0,1.17349725617037,0,1.23610282285574,0,0,0,0,0,0,0,0,0,2.85814537832568,0,0,0,0,0,0,0,1.0240156275014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5973454927028,0,0,0
0,0,1.21770811527495,0,1.30645963898291,0,0,0,0,0,0,0,0,0,3.29748726404492,0,0,0,0,0,0,0,1.04121771835058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05189018294347,0,1,0
0,0,1.26885811319097,0,1.40192304234319,0,0,0,0,0,0,0,0,0,3.82778697013316,0,0,0,0,0,0,0,1.06392681646106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59029976672159,0,1.00333064661313,0
0,0,1.32777933536528,0,1.52862671562161,0,0,0,0,0,0,0,0,0,4.50453319641162,0,0,0,0,0,0,0,1.09290966012274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23473249801453,0,1.01016904916144,0
0,0,1.39543152818727,0,1.66983265809744,0,0,0,0,0,0,0,0,0,5.35003400557633,0,0,0,0,0,0,0,1.12911413752927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00432331126228,0,1.02078151481842,0
0,0,1.474761798452,0,1.82639992158663,0,0,0,0,0,0,0,0,0,6.38925205498828,0,0,0,0,0,0,0,1.17369075140488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92159544141571,0,1.03553229477909,0
