0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000770551162105373,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224209990618008,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442525437046178,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889797198845722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736804173478859,0,0,0
0,0,0,0,0.000157499955039714,0,0,0,0,0,0,0,0,0,0.0253882900093811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111447065097553,0,0,0
0,0,4.2871426314631e-11,0,0.000561605797683066,0,0,0,0,0,0,0,0,0,0.0490832059984274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158525979501703,0,0,0
0,0,3.3471801704917e-09,0,0.00129979585261192,0,0,0,0,0,0,0,0,0,0.0799668082749051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612110522911,0,0,0
0,0,6.56501186057299e-08,0,0.00246204425937909,0,0,0,0,0,0,0,0,0,0.118234983885356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285683644661046,0,0,0
0,0,6.10274834986943e-07,0,0.00414397412056135,0,0,0,0,0,0,0,0,0,0.164232149686184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036893559664176,0,0,0
0,0,3.5427713064103e-06,0,0.00644977727785437,0,0,0,0,0,0,0,0,0,0.218422966540326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467902477224301,0,0,0
0,0,1.48608322795943e-05,0,0.00949516436219601,0,0,0,0,0,0,0,0,0,0.281380367171852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584958348815728,0,0,0
