Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
08/11/20,779764,290744,1035900,572868,9186279,810276,911299,202200,224749,4049275,1895485,25616,145836,206830,3149003,861655,523920,326669,665941,1568564,192453,1480073,1781520,2146554,1177935,504404,787220,194412,305732,524749,265028,2350310,632997,6640705,2017498,357433,12301,1707770,714235,457088,1375594,329375,408074,796351,122409,1740784,4088863,578549,103957,11063,1267512,1237902,330609,1080400,58852
08/12/20,791786,292582,1042838,572868,9303467,817422,919283,202200,226741,4087579,1916742,26236,150233,210599,3191101,866994,528148,334563,672245,1598609,199118,1498088,1781548,2181841,1188288,507814,798581,196036,308462,527535,267620,2376016,640337,6728481,1823283,361551,12301,1728380,722107,462542,1393106,330046,412049,800089,123628,1759692,4106360,581209,105073,11417,1283409,1254514,335239,1090377,59331
08/13/20,798501,294053,1056770,583480,9445493,825062,927335,205628,229649,4122118,1942610,26680,150587,212898,3237107,877970,534813,334563,684970,1615980,202284,1527930,1821031,2222386,1203559,508426,811357,197820,309644,533144,272051,2403690,644823,6816381,1850689,368309,12301,1753307,731272,467263,1410994,330418,416203,806028,124770,1787721,4230763,584656,105907,11650,1301909,1269631,339515,1102817,59571
08/14/20,820871,295929,1066146,588660,9556598,837290,937690,207475,236305,4160565,1970053,27096,153617,216473,3286680,886489,540237,343043,697909,1637012,205043,1552070,1853032,2261151,1219816,511042,824869,199861,314224,538204,275503,2429841,650491,6901836,1877402,373550,12302,1779409,743242,473107,1427689,331100,420733,851784,126014,1812043,4282041,589817,107417,11999,1316037,1284141,344700,1113294,59992
08/15/20,832794,296677,1075748,588660,9681111,848795,937690,208761,239216,4202725,1988066,27096,156266,219224,3331094,897615,546074,343043,709163,1637012,207354,1585670,1886299,2291779,1236918,519765,835441,200936,317683,542850,278912,2461383,659042,6990504,1903401,379816,12302,1802350,754417,484879,1443684,331667,425315,860400,127449,1829758,4321676,594901,110297,12117,1332938,1292977,350244,1124666,60036
08/16/20,842070,301515,1090499,622050,9798135,859734,937690,210385,242852,4232628,2005273,27773,159299,221406,3368183,906851,551193,343043,709163,1658087,210223,1611241,1908475,2321050,1254208,520146,845618,201924,320876,547463,281010,2490186,665291,7068196,1924646,385231,12302,1829645,754961,488797,1456863,331978,428977,867601,128774,1857340,4439041,598527,111335,12171,1349460,1297928,355339,1130779,60095
08/17/20,848514,305648,1096897,622050,9933780,873051,981968,212638,245655,4252876,2027417,28773,161948,222668,3406429,914633,553984,354262,713949,1674289,212554,1645642,1929891,2340207,1266561,524589,858617,204725,322991,551423,283133,2511070,670573,7125087,1935472,387834,12920,1849016,755330,491217,1467319,332732,431005,873547,129293,1871108,4476167,601795,113223,12418,1369037,1314115,360839,1136755,60898
08/18/20,863713,310009,1102493,632652,10049039,881252,992731,213845,249478,4279040,2060319,29226,164199,225018,3440604,928614,557098,354262,723905,1689991,214326,1661701,1946517,2362525,1273397,525384,867481,205512,325487,553928,284757,2532745,677150,7191978,1951120,389618,12920,1868998,775000,496338,1479566,333685,436191,878481,130013,1894372,4500645,606516,114097,12664,1385832,1329216,365725,1146821,62441
08/19/20,880652,310849,1109724,641280,10140683,887859,1002420,214869,251659,4306239,2075697,29750,166113,227228,3490903,934033,562322,359840,727742,1704974,217242,1675530,1974918,2395188,1308264,526732,874795,206533,328378,556526,287074,2557712,683053,7272403,1978094,394303,12920,1888470,782740,501156,1494467,333906,440127,884128,131047,1928954,4517189,610362,113897,13345,1402471,1344043,369724,1156297,63094
08/20/20,891813,312647,1116897,648509,10227966,895207,1014840,216956,253985,4335752,2096835,30692,168672,229205,3542515,945471,568191,359840,736567,1719034,220185,1693571,2009062,2425702,1322220,527626,885874,207560,330408,560963,290010,2585207,688495,7353387,2003307,401757,12921,1911359,790894,506367,1513011,334115,444574,892800,132108,1952103,4547069,615804,115459,13542,1418335,1356868,377713,1166197,64174
08/21/20,891813,321535,1126420,658591,10329372,906693,1022370,218008,259058,4367212,2120102,31516,168672,231799,3594336,958432,573139,366315,745270,1738807,223865,1722957,2050871,2425702,1340850,529802,896106,208627,333767,566311,290010,2615692,694824,7452267,2030885,408284,12921,1936895,800902,511321,1527142,334818,454977,903181,133775,1981238,4580026,619397,116998,13827,1437278,1369264,384319,1176789,64837
08/22/20,911316,326287,1142557,658591,10436352,918926,1022370,219876,262440,4401847,2149170,31516,173550,233855,3651102,969646,578355,366315,745270,1738807,227751,1751515,2064529,2459039,1357595,533622,904694,209716,336582,570126,298850,2648740,704955,7547116,2052118,414907,12921,1960628,811934,516464,1540553,335549,464672,912132,135630,2007760,4640860,622363,118604,14318,1453671,1376533,391858,1185514,64856
08/23/20,916703,327440,1149287,670826,10541031,930152,1022370,221845,266046,4428633,2171884,32591,176184,235255,3705453,977802,581976,366315,745270,1763838,231701,1772656,2064529,2533472,1374536,534248,914833,210749,338361,574229,301316,2648998,705162,7621159,2078472,419309,12921,1983889,812500,519820,1553020,335868,470162,892336,136760,2045193,4668028,624836,120043,14318,1466033,1379036,396193,1190354,64892
08/24/20,916364,330503,1155629,673704,10652487,938596,1077716,223501,269401,4447156,2205181,33471,178824,236547,3741608,1002038,584098,386957,764058,1772481,234856,1794703,2122991,2554894,1386513,542662,919712,233673,339600,576677,304499,2676812,719300,7683190,2087695,421705,12921,2004200,812857,523337,1562838,336590,473670,896477,137463,2059354,4670875,626354,121390,14442,1479117,1380050,398654,1195241,66022
08/25/20,920989,333831,1160602,673704,10762506,947645,1082706,225328,271622,4466524,2230850,34402,180850,238014,3782467,1010981,587743,386957,771954,1794062,237374,1807573,2157864,2579175,1394986,547261,924078,236507,340481,579282,307293,2697895,723801,7750445,2102359,424792,12921,2027874,830831,528009,1575205,336692,479383,906107,137733,2074612,4724559,630599,122078,14611,1495014,1380050,403570,1205277,70528
08/26/20,936557,334804,1165295,683273,10832757,955641,1098035,227095,273748,4492818,2248901,35354,183157,242719,3832829,1022537,593808,395097,779726,1808868,241996,1819950,2194342,2620352,1406007,551790,932140,238260,344760,581155,310869,2721584,728627,7821634,2121001,429052,12921,2047906,837384,532738,1588178,336716,485026,910079,138045,2102121,4764640,637329,122841,14965,1502521,1380104,409605,1215673,70578
08/27/20,948580,336220,1173293,690028,10918415,962754,1113496,228059,276704,4517364,2268837,36356,185675,244447,3877339,1034746,601643,395097,789076,1818904,245927,1841425,2246626,2650831,1427347,556638,943023,240659,348575,584232,315112,2748836,734220,7905071,2152725,435666,13540,2116289,845849,538716,1602921,337355,495575,918019,141283,2128229,4793914,642761,124831,15196,1502521,1391309,413809,1226498,74532
08/28/20,956401,339538,1182397,698055,11010637,972990,1127506,231041,281549,4547677,2286984,36926,188153,246906,3926007,1044049,607159,403147,800704,1829179,251173,1868927,2290752,2683874,1443344,562882,954633,242875,352419,588551,319071,2749194,740366,8002897,2182891,443180,13540,2141055,855780,543867,1620826,337960,504904,926509,142940,2155504,4842362,647745,126755,15379,1539290,1408164,419581,1235675,75236
08/29/20,967213,345695,1190668,706970,11109630,985622,1127506,232884,285756,4575211,2312179,37460,190910,248754,3974791,1055793,612579,403147,811589,1829179,255358,1894410,2339669,2683874,1460381,568517,965326,245381,355218,592521,321864,2807747,747277,8096770,2218149,450858,13542,2171126,863898,548850,1636942,338522,515142,935623,144506,2177005,4900972,650560,130180,15832,1555487,1423771,426257,1244470,75257
08/30/20,972283,346839,1197728,712687,11231829,994951,1127506,234661,288089,4599608,2327490,37460,193935,252022,4018484,1065356,617095,403147,811589,1869451,259661,1919515,2372564,2744794,1478432,569164,974237,246661,357945,595685,325575,2836334,752522,8196792,2243273,454409,13540,2196860,864565,553345,1649403,338820,520478,942873,145651,2189010,4924712,655507,133275,16106,1568194,1461354,431122,1249602,75293
08/31/20,976381,348630,1202698,727035,11373305,1002802,1173096,236849,290682,4615539,2343634,37884,196719,253702,4065863,1076947,620872,413249,817136,1873490,262935,1938846,2404426,2764431,1489726,573865,982955,250238,361351,597921,328095,2857918,756933,8263033,2256172,456190,13540,2244104,865278,557228,1658220,339171,524414,949548,146529,2200999,4961553,659855,135721,16234,1581291,1461354,436047,1253422,76273
09/01/20,949438,374255,1207256,731025,11470696,1009970,1192338,238423,292844,4675866,2368498,38322,198182,255348,4088824,1083765,623547,413249,826060,1890526,268735,1952501,2448341,2789407,1498919,577517,991244,252296,363075,600349,329116,2859048,760874,8340030,2295698,458586,13541,2269669,886912,561800,1674764,339393,530488,954402,147595,2217751,5033554,664521,138446,16387,1593368,1473245,438441,1265321,76567
09/02/20,954214,376884,1212177,737449,11580370,1014642,1203979,240530,294797,4693802,2381637,38771,202186,256697,4121575,1092596,629654,419247,832717,1904779,273032,1964931,2478482,2816816,1525555,581586,998097,253873,365641,602308,329116,2902267,765399,8428477,2315310,464111,13541,2292748,893242,566382,1687696,339975,536139,959032,148925,2238231,5068862,668425,139096,16486,1605290,1480039,441585,1273730,76810
09/03/20,955290,377936,1221089,737449,11663924,1021497,1218216,244548,298759,4717696,2410665,39490,207431,258963,4162370,1103038,634758,419247,839705,1917099,281053,1989891,2560869,2849451,1540107,586581,1008078,255660,368965,605268,337403,2930015,770959,8517458,2347837,470423,13541,2319528,903046,571125,1702214,340170,547593,969425,150537,2265003,5107503,673659,140881,16793,1619053,1496353,445094,1282921,77501
09/04/20,959309,381937,1235142,747317,11796970,1029791,1237658,246642,303351,4740007,2432125,40112,213722,261289,4311869,1117427,642335,427205,847609,1932644,286603,2019324,2600312,2877981,1558831,587404,1021730,259988,373592,608815,341985,2964722,776796,8610853,2389096,476793,13541,2349585,914395,576929,1714541,340213,557522,981984,152293,2283234,5119753,679716,142198,16940,1634308,1518089,448911,1294667,78301
09/05/20,966497,385002,1250981,765411,11916323,1040752,1237658,248632,307864,4763807,2460729,40741,221391,263183,4373804,1129078,648511,427205,866842,1932644,291975,2047516,2660462,2919002,1577466,597399,1038301,261050,375524,613004,346063,2965047,782044,8710614,2410871,483824,13542,2377910,923273,580107,1727706,340464,570929,993927,153907,2310324,5183948,683965,143088,17211,1652020,1534090,453481,1302741,78318
09/06/20,972809,387057,1257221,765411,12047191,1051084,1237658,250783,311510,4784770,2479568,40741,229796,264694,4420300,1138868,652937,427205,866842,1959244,296854,2064239,2704512,2919002,1594639,597809,1045843,262026,376828,619482,350528,3002307,787811,8796244,2442950,488286,13542,2404235,923693,585425,1738615,340505,577163,1001225,155101,2331199,5282579,688735,144063,17325,1664475,1550477,458378,1308247,78344
09/07/20,976496,388621,1261590,771910,12158292,1059557,1237658,252602,313715,4801684,2488841,40741,234903,265703,4449275,1146572,655846,436686,864125,1964229,300032,2086609,2728153,2962678,1609618,598051,1054385,267125,377461,622642,354070,3054528,791836,8855109,2459582,490368,13542,2426014,924306,588166,1748241,341347,581174,1009710,156093,2344781,5320999,691743,145993,17420,1676446,1563053,461765,1313721,78344
09/08/20,980668,391656,1264793,782994,12267948,1069606,1286887,253970,316598,4816873,2511826,41412,237012,266742,4480638,1150863,658977,436686,865472,1968354,302706,2099562,2758384,2980084,1616738,606461,1061230,268780,378300,624052,356180,3070746,795247,8912935,2469977,491742,13543,2449545,925139,591499,1755076,341476,582612,1014151,156686,2350991,5339126,695347,146782,17444,1684048,1563053,462760,1317836,81469
09/09/20,986562,391937,1267371,782994,12343797,1073979,1292847,253970,317660,4831248,2527779,42095,237917,267996,4528667,1158018,661575,441414,872912,1999962,309725,2109473,2798585,3003277,1621174,609638,1070909,271150,385349,624874,356180,3091149,799673,8976165,2490113,494769,13543,2470564,953536,594077,1766930,341479,598317,1017319,157889,2367502,5372132,698541,147170,17444,1694203,1583903,463930,1326763,84835
09/10/20,993440,393077,1270873,796179,12389991,1079276,1309460,256698,319188,4850259,2542594,42618,239403,269542,4577649,1164141,667869,441414,878917,2010519,313909,2128024,2852550,3036448,1646961,613238,1083924,273353,390318,627319,361968,3113654,803101,9052978,2521839,500924,14375,2490351,961710,596988,1781226,342251,606906,1032459,159250,2393040,5405257,703766,147306,17865,1710556,1597987,467790,1335630,85299
09/11/20,998316,394586,1277543,796179,12451660,1087199,1330984,256698,321436,4876756,2558319,43013,246614,271142,4634477,1183104,673597,448930,894965,2037753,320008,2150638,2905353,3072786,1665328,618379,1096572,274658,393812,633282,365645,3140786,806999,9142700,2558654,506398,14375,2519213,974751,605739,1794913,342553,615683,1044476,160963,2420379,5454041,707807,148575,18050,1728110,1614748,471791,1345659,86355
09/12/20,1003546,399629,1286824,820354,12556967,1097985,1330984,259585,327437,4901680,2584257,43363,250173,272888,4691071,1206980,678890,448930,924342,2037753,325003,2183941,2968723,3110610,1684520,622539,1113373,278728,397354,637902,369691,3141235,812050,9245625,2581132,515420,14376,2567011,988835,610104,1807805,343064,628091,1054872,162609,2442734,5519641,712229,149661,18223,1744020,1631162,478876,1357360,86388
09/13/20,1010227,401213,1296137,820899,12690016,1111572,1330984,261296,330641,4923930,2602202,43363,255533,274367,4737961,1238984,683445,448930,924342,2066730,330168,2207458,3006158,3110610,1707514,622793,1128700,280124,400684,642075,372948,3168530,817270,9318293,2616108,523570,14376,2593830,989530,612620,1807881,343352,633510,1071863,163956,2456149,5550139,716873,150673,18343,1760096,1644585,483764,1365137,86437
09/14/20,1014391,403413,1300664,827089,12806189,1124181,1379988,262504,332148,4941008,2615247,43894,259665,275840,4773891,1247293,686636,458381,990610,2079299,333777,2226655,3038625,3162087,1724779,625806,1145207,285870,403965,644871,377392,3189970,823145,9381651,2634819,527535,14377,2623256,990399,614804,1829672,343722,635718,1088473,165139,2492851,5213247,721682,151478,18351,1773158,1653967,488015,1369104,89006
09/15/20,1019623,407124,1310315,870884,12928170,1134666,1390771,264159,336280,4968847,2629090,44329,262041,277368,4812922,1254731,689612,458381,1000301,2091958,336489,2245666,3075812,3187621,1733292,626311,1155752,289368,406675,646536,380393,3212311,826619,9455329,2652440,529202,14377,2659531,1016508,618064,1841498,344144,642567,1074737,166096,2515429,5247542,725612,151592,18545,1785553,1665715,490646,1381463,89745
09/16/20,1027207,408564,1326272,844689,13000522,1143941,1394405,265905,338241,4984023,2654121,44851,263142,278779,4865233,1261892,695111,464226,1021452,2115184,342187,2272265,3131714,3218461,1743611,632731,1164383,292401,408961,649533,383551,3234972,831995,9530416,2683384,534223,14377,2689480,1027596,621273,1855121,344256,654103,1080922,169655,2543236,5299620,729731,152064,18672,1799851,1676702,493883,1393753,89969
09/17/20,1031253,415863,1350116,855321,13080037,1153853,1408273,267168,341318,5010973,2679891,45253,265634,280426,4923033,1269650,701438,464226,1032202,2124190,351378,2299608,3199563,3251731,1763735,633432,1178581,295299,412851,652583,383551,3265818,837400,9621920,2714175,540625,14378,2718333,1039837,625424,1869198,344839,665926,1087587,171523,2564879,5345176,735178,153195,18779,1822012,1691047,498283,1405298,91452
09/18/20,1039010,418293,1358154,866435,13177186,1166910,1422148,268638,347118,5038261,2701952,45653,269463,282522,4985054,1281438,708031,474749,1045232,2146986,364424,2324252,3264873,3285030,1791680,633432,1190380,298555,416575,656601,393166,3291916,845167,9711647,2749020,550324,14378,2753105,1054217,629422,1881488,345656,675108,1111404,173704,2603342,5444801,743737,154099,18954,1831623,1704670,503133,1418412,92307
09/19/20,1048422,422850,1368906,866435,13343886,1181829,1422148,269711,350877,5068554,2735389,45958,279899,285137,5059340,1292615,713775,474749,1047995,2146986,371187,2361383,3337292,3318469,1815774,702886,1202624,300840,419995,660686,393166,3292377,850963,9822091,2771020,556862,14378,2788695,1071501,633910,1896125,346965,679854,1123265,175221,2627087,5563176,751950,154800,18954,1866666,1704670,509486,1431004,92340
09/20/20,1054017,426925,1379607,883984,13523158,1195379,1422148,271421,355144,5095089,2750822,45958,280008,286830,5107351,1301940,718279,474749,1047995,2178999,374138,2390269,3399512,3318469,1838392,703163,1212508,302813,423360,665184,401689,3352791,857456,9922446,2804818,562599,14384,2825297,1072504,636069,1908910,347810,688145,1132595,176353,2667126,5593488,758165,155895,19312,1882028,1723040,514304,1439394,92431
09/21/20,1059517,428645,1386627,891524,13672782,1208425,1467766,273213,357744,5113260,2770863,46354,281577,289163,5145585,1308645,721595,484691,1058483,2185792,375392,2407618,3436161,3370667,1855308,706906,1219559,311262,425816,666792,407333,3353183,862899,9980765,2817539,565843,14385,2856161,1073605,638798,1917993,348448,690281,1144118,177023,2679406,5622498,762051,156739,19312,1898637,1736556,519516,1446215,94131
09/22/20,1065553,431191,1396418,897997,13804055,1219137,1479824,274837,361633,5132342,2783427,46828,282739,290911,5187414,1315440,725082,484691,1068466,2206974,375432,2422067,3476679,3390878,1863694,712501,1241749,314009,428046,669074,410466,3397649,866683,10064762,2824929,568540,14385,2888787,1101839,642581,1929562,348568,696808,1172484,178346,2691404,5667732,768959,157341,19464,1911580,1740899,522669,1458819,94840
09/23/20,1070903,433198,1405502,906947,13879423,1232288,1489898,276044,363448,5155980,2803215,47251,284228,292159,5233805,1322819,731853,492281,1216779,2220009,386035,2441225,3557548,3425107,1873867,716711,1244563,317160,431102,671924,413391,3422747,872331,10135692,2842427,575479,14845,2931199,1114326,646125,1942956,348632,706578,1190584,180132,2713343,5740674,775858,157263,19618,1922606,1740899,525580,1472405,94993
09/24/20,1078180,433198,1415991,917413,13952857,1245745,1505473,277916,367867,5179499,2824816,47687,286944,294063,5295876,1331608,738580,492281,1226385,2237534,399966,2464927,3642716,3462824,1895302,721759,1259531,321518,434369,675488,417689,3451804,878406,10228645,2870191,582104,14845,2955715,1126926,650498,1956867,349814,717047,1207106,181661,2729388,5860833,784975,158189,19824,1952965,1743296,529025,1485770,96640
09/25/20,1097595,441332,1423603,926294,14052247,1260861,1519151,279374,373586,5205994,2847494,48256,287034,296412,5365960,1341462,744981,502770,1244628,2256065,406394,2494019,3706728,3502312,1924020,726386,1273165,326116,437304,681336,417689,3478711,885373,10323463,2907617,587564,14845,2995593,1140664,662906,1970600,350877,727469,1226467,183947,2762845,5913449,795217,159279,19972,1973499,1783279,535394,1500974,97826
09/26/20,1104932,442869,1434227,933895,14182730,1277613,1519151,280399,377979,5235007,2872355,48719,290146,298652,5431177,1350390,750898,502770,1274688,2256065,406419,2525658,3780020,3543057,1954715,730713,1289169,329285,440645,685678,422591,3512568,893489,10423416,2947803,594628,14845,3033987,1158985,668671,1985524,351385,741963,1242797,186134,2789879,5994813,805079,160276,19972,1993344,1801021,542291,1513643,97871
09/27/20,1111239,442869,1443323,940627,14333498,1295655,1519151,282024,381159,5253441,2886269,48719,291836,301206,5481999,1358860,754623,502770,1274688,2283149,421196,2555705,3881846,3543057,1981100,730895,1298106,330307,445129,688956,432396,3513266,899937,10508186,2978728,600067,14846,3071187,1158985,671490,2001220,352276,751148,1252538,187504,2832536,6016907,811249,160990,20160,2003129,1820623,549723,1521696,98039
09/28/20,1116346,444791,1448712,997698,14484852,1313403,1571206,283815,383048,5261672,2898498,49211,293741,303252,5523141,1366294,755316,513909,1293140,2289618,423396,2573607,3931219,3593990,2003115,735892,1302958,337196,448361,692673,432396,3566304,905329,10561122,3004533,603922,14846,3106176,1160669,675029,2012317,353394,753156,1273928,188344,2847342,6171755,817461,161925,20160,2027168,1837206,553270,1529594,100116
09/29/20,1119712,451056,1453528,1007905,14613545,1326642,1581592,285488,386396,5290116,2910833,49727,296593,304891,5568765,1371355,758388,513909,1362929,2307757,428054,2588690,3988224,3618084,2017350,736481,1303034,339926,452557,695720,438972,3566760,909505,10649353,3019586,608385,14846,3141377,1192403,679383,2024575,354439,760228,1300414,189146,2860481,6200826,821864,162747,20373,2039510,1848463,558313,1540438,100543
09/30/20,1132039,457207,1457575,1029717,14705202,1341180,1593993,286562,387860,5301184,2933679,50114,296680,306706,5627311,1379850,764867,521450,1375987,2318604,435100,2605913,4050617,3647862,2030167,737033,1304385,343158,455638,698096,445475,3613032,914986,10747313,3034871,613487,15182,3165935,1204028,685873,2038094,354727,769822,1309098,190769,2884356,6237157,829970,162727,20561,2049988,1854399,561568,1552370,101160
10/01/20,1138732,462323,1471368,1042616,14771851,1357159,1604380,288217,390180,5325835,2954392,50548,298642,309156,5692926,1387731,770943,521450,1399762,2334745,442391,2629898,4125104,3683581,2055888,737729,1315418,348709,459542,701557,450814,3613646,921009,10856531,3063661,619331,15182,3240197,1215441,691945,2049762,355039,786200,1316454,195003,2902732,6282329,836218,163844,20771,2074236,1868089,566588,1566844,101295
10/02/20,1145601,469290,1478504,1054260,14868431,1376920,1676410,290283,394118,5351521,2970013,51118,300459,311337,5765867,1398522,775992,531117,1422520,2357449,449290,2660800,4200018,3723748,2086963,738401,1326189,353362,464264,706635,455869,3672127,928389,10976024,3099704,626450,15185,3271748,1230160,697293,2066255,355719,797014,1338052,196261,2919014,6368742,845583,164859,21011,2094361,1884074,576499,1580519,103278
10/03/20,1156045,473256,1488145,1064738,14998888,1396346,1676410,292458,397549,5376459,3001381,51756,302213,314442,5837501,1408475,781309,531117,1434524,2357449,449308,2688866,4265786,3764274,2116038,739010,1339556,354783,469968,710210,461049,3673074,935401,11110291,3136266,632299,15185,3318775,1247822,701903,2066255,356347,809951,1339758,198019,2936962,6472939,852680,165786,21011,2113878,1905759,582705,1594765,103429
10/04/20,1162518,476818,1496131,1072343,15160287,1414336,1676410,294089,399825,5396874,3018618,51756,304149,316370,5889157,1418063,785567,531117,1434524,2383670,449341,2715230,4334501,3764274,2146411,739331,1350745,357413,473353,713389,461049,3734094,941512,11220620,3160968,638320,15185,3356675,1248391,705436,2095170,356647,818752,1378086,199775,2970388,6537885,860894,166520,21239,2113878,1922956,590079,1605641,103568
